dataset,date,latitude,longitude,deaths_min,deaths_max,children,names,description,source
isis isil,09/10/14,36.191111,44.009167,,,,,,
isis isil,09/09/14,34.139722,42.378056,,,,,,
isis isil,09/08/14,36.191111,44.009167,,,,,,
isis isil,09/08/14,34.139722,42.378056,,,,,,
isis isil,09/07/14,36.630278,42.823056,,,,,,
isis isil,09/07/14,34.139722,42.378056,,,,,,
isis isil,09/06/14,36.191111,44.009167,,,,,,
isis isil,09/05/14,36.191111,44.009167,,,,,,
isis isil,09/04/14,36.630278,42.823056,,,,,,
isis isil,09/02/14,36.630278,42.823056,,,,,,
isis isil,08/31/14,36.630278,42.823056,,,,,,
isis isil,08/31/14,34.725,44.5875,,,,,,
isis isil,08/30/14,34.725,44.5875,,,,,,
isis isil,08/30/14,36.630278,42.823056,,,,,,
isis isil,08/29/14,36.630278,42.823056,,,,,,
isis isil,08/28/14,36.630278,42.823056,,,,,,
isis isil,08/27/14,36.191111,44.009167,,,,,,
isis isil,08/26/14,36.191111,44.009167,,,,,,
isis isil,08/24/14,36.630278,42.823056,,,,,,
isis isil,08/24/14,36.191111,44.009167,,,,,,
isis isil,08/23/14,36.630278,42.823056,,,,,,
isis isil,08/22/14,36.630278,42.823056,,,,,,
isis isil,08/21/14,36.630278,42.823056,,,,,,
isis isil,08/20/14,36.630278,42.823056,,,,,,
isis isil,08/19/14,36.630278,42.823056,,,,,,
isis isil,08/18/14,36.630278,42.823056,,,,,,
isis isil,08/17/14,36.630278,42.823056,,,,,,
isis isil,08/17/14,36.630278,42.823056,,,,,,
isis isil,08/16/14,36.191111,44.009167,,,,,,
isis isil,08/15/14,36.3225,41.864167,,,,,,
isis isil,08/14/14,36.191111,44.009167,,,,,,
isis isil,08/14/14,36.191111,44.009167,,,,,,
isis isil,08/13/14,36.3225,41.864167,,,,,,
isis isil,08/12/14,36.3225,41.864167,,,,,,
isis isil,08/11/14,36.3225,41.864167,,,,,,
isis isil,08/11/14,36.3225,41.864167,,,,,,
isis isil,08/11/14,36.3225,41.864167,,,,,,
isis isil,08/11/14,36.3225,41.864167,,,,,,
isis isil,08/11/14,36.3225,41.864167,,,,,,
isis isil,08/11/14,36.191111,44.009167,,,,,,
isis isil,08/10/14,36.191111,44.009167,,,,,,
isis isil,08/10/14,36.191111,44.009167,,,,,,
isis isil,08/10/14,36.191111,44.009167,,,,,,
isis isil,08/10/14,36.191111,44.009167,,,,,,
isis isil,08/10/14,36.191111,44.009167,,,,,,
isis isil,08/09/14,36.3225,41.864167,,,,,,
isis isil,08/09/14,36.3225,41.864167,,,,,,
isis isil,08/09/14,36.3225,41.864167,,,,,,
nato_libya_strikes,04/11/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/11/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/12/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/12/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/13/11,30.3997,19.6161,,,,,,
nato_libya_strikes,04/13/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/14/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/14/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/14/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/14/11,31.8683,10.9828,,,,,,
nato_libya_strikes,04/16/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/16/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/16/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/16/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/17/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/17/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/17/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/17/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/18/11,30.3997,19.6161,,,,,,
nato_libya_strikes,04/18/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/18/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/18/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/18/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/19/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/19/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/19/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/20/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/20/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/20/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/21/11,30.755556,20.225278,,,,,,
nato_libya_strikes,04/21/11,30.3997,19.6161,,,,,,
nato_libya_strikes,04/21/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/21/11,31.445,12.983056,,,,,,
nato_libya_strikes,04/21/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/21/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/21/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/22/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/22/11,31.445,12.983056,,,,,,
nato_libya_strikes,04/22/11,30.474722,18.573611,,,,,,
nato_libya_strikes,04/22/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/22/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/23/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/23/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/23/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/24/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/24/11,31.445,12.983056,,,,,,
nato_libya_strikes,04/24/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/24/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/24/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/25/11,32.649722,14.264444,,,,,,
nato_libya_strikes,04/25/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/25/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/25/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/26/11,32.649722,14.264444,,,,,,
nato_libya_strikes,04/26/11,30.3997,19.6161,,,,,,
nato_libya_strikes,04/26/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/26/11,31.445,12.983056,,,,,,
nato_libya_strikes,04/27/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/27/11,31.445,12.983056,,,,,,
nato_libya_strikes,04/27/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/27/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/28/11,30.3997,19.6161,,,,,,
nato_libya_strikes,04/28/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/28/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/29/11,30.3997,19.6161,,,,,,
nato_libya_strikes,04/29/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/29/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/29/11,31.930556,12.248333,,,,,,
nato_libya_strikes,04/30/11,32.377533,15.092017,,,,,,
nato_libya_strikes,04/30/11,31.205314,16.588936,,,,,,
nato_libya_strikes,04/30/11,32.902222,13.185833,,,,,,
nato_libya_strikes,04/30/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/01/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/01/11,29.5,17.8333,,,,,,
nato_libya_strikes,05/01/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/01/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/01/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/01/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/02/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/02/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/02/11,30.474722,18.573611,,,,,,
nato_libya_strikes,05/02/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/02/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/03/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/03/11,30.474722,18.573611,,,,,,
nato_libya_strikes,05/03/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/03/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/03/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/04/11,30.755556,20.225278,,,,,,
nato_libya_strikes,05/04/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/04/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/05/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/05/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/05/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/05/11,30.474722,18.573611,,,,,,
nato_libya_strikes,05/05/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/05/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/06/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/06/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/06/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/06/11,30.474722,18.573611,,,,,,
nato_libya_strikes,05/06/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/06/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/06/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/07/11,30.755556,20.225278,,,,,,
nato_libya_strikes,05/07/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/07/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/07/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/07/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/08/11,30.755556,20.225278,,,,,,
nato_libya_strikes,05/08/11,32.530833,13.021111,,,,,,
nato_libya_strikes,05/08/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/08/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/08/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/08/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/08/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/09/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/09/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/09/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/09/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/10/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/10/11,30.2925,19.425556,,,,,,
nato_libya_strikes,05/10/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/11/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/11/11,32.752222,12.727778,,,,,,
nato_libya_strikes,05/11/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/12/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/12/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/12/11,30.2925,19.425556,,,,,,
nato_libya_strikes,05/12/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/12/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/13/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/13/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/13/11,30.2925,19.425556,,,,,,
nato_libya_strikes,05/13/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/13/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/14/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/14/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/14/11,30.2925,19.425556,,,,,,
nato_libya_strikes,05/14/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/15/11,32.752222,12.727778,,,,,,
nato_libya_strikes,05/15/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/15/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/15/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/15/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/16/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/16/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/16/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/16/11,27.038889,14.426389,,,,,,
nato_libya_strikes,05/17/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/17/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/18/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/18/11,32.933333,12.083333,,,,,,
nato_libya_strikes,05/18/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/18/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/19/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/19/11,32.933333,12.083333,,,,,,
nato_libya_strikes,05/19/11,32.649722,14.264444,,,,,,
nato_libya_strikes,05/19/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/19/11,27.038889,14.426389,,,,,,
nato_libya_strikes,05/19/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/19/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/20/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/20/11,27.038889,14.426389,,,,,,
nato_libya_strikes,05/20/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/20/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/21/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/21/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/21/11,32.649722,14.264444,,,,,,
nato_libya_strikes,05/21/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/22/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/22/11,32.649722,14.264444,,,,,,
nato_libya_strikes,05/22/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/23/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/23/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/23/11,27.038889,14.426389,,,,,,
nato_libya_strikes,05/23/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/24/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/24/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/24/11,32.933333,12.083333,,,,,,
nato_libya_strikes,05/24/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/24/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/24/11,32.649722,14.264444,,,,,,
nato_libya_strikes,05/25/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/25/11,31.8683,10.9828,,,,,,
nato_libya_strikes,05/25/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/25/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/26/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/26/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/26/11,32.933333,12.083333,,,,,,
nato_libya_strikes,05/26/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/26/11,32.649722,14.264444,,,,,,
nato_libya_strikes,05/26/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/27/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/27/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/27/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/27/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/27/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/27/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/28/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/28/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/28/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/28/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/28/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/28/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/28/11,32.649722,14.264444,,,,,,
nato_libya_strikes,05/28/11,31.8683,10.9828,,,,,,
nato_libya_strikes,05/28/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/29/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/29/11,31.205314,16.588936,,,,,,
nato_libya_strikes,05/29/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/29/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/29/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/29/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/29/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/30/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/30/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/30/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/30/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/30/11,31.930556,12.248333,,,,,,
nato_libya_strikes,05/30/11,30.3997,19.6161,,,,,,
nato_libya_strikes,05/30/11,30.474722,18.573611,,,,,,
nato_libya_strikes,05/31/11,32.902222,13.185833,,,,,,
nato_libya_strikes,05/31/11,31.445,12.983056,,,,,,
nato_libya_strikes,05/31/11,32.377533,15.092017,,,,,,
nato_libya_strikes,05/31/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,05/31/11,32.752222,12.727778,,,,,,
nato_libya_strikes,05/31/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/01/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/01/11,31.445,12.983056,,,,,,
nato_libya_strikes,06/01/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/02/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/02/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/02/11,31.445,12.983056,,,,,,
nato_libya_strikes,06/02/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/02/11,30.2925,19.425556,,,,,,
nato_libya_strikes,06/02/11,31.205314,16.588936,,,,,,
nato_libya_strikes,06/02/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/03/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/03/11,30.2925,19.425556,,,,,,
nato_libya_strikes,06/03/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/04/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/04/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/05/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/05/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/05/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/06/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/06/11,31.205314,16.588936,,,,,,
nato_libya_strikes,06/07/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/07/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/08/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/08/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/09/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/09/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/09/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/10/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/10/11,30.474722,18.573611,,,,,,
nato_libya_strikes,06/10/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/10/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/11/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/11/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/11/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/11/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/12/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/12/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/12/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/12/11,#N/A,#N/A,,,,,,
nato_libya_strikes,06/12/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/13/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/13/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/13/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/13/11,32.466667,14.566667,,,,,,
nato_libya_strikes,06/13/11,31.205314,16.588936,,,,,,
nato_libya_strikes,06/14/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/14/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/14/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/14/11,32.062778,12.526667,,,,,,
nato_libya_strikes,06/14/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/15/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/15/11,32.933333,12.083333,,,,,,
nato_libya_strikes,06/15/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/15/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/15/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/16/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/16/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/16/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/16/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/16/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/17/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/17/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/17/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/18/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/18/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/18/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/19/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/19/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/19/11,27.038889,14.426389,,,,,,
nato_libya_strikes,06/20/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/20/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/20/11,32.433611,13.634722,,,,,,
nato_libya_strikes,06/20/11,32.649722,14.264444,,,,,,
nato_libya_strikes,06/20/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/21/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/21/11,31.8683,10.9828,,,,,,
nato_libya_strikes,06/21/11,32.466667,14.566667,,,,,,
nato_libya_strikes,06/21/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/22/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/22/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/22/11,32.466667,14.566667,,,,,,
nato_libya_strikes,06/22/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/22/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/23/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/23/11,32.466667,14.566667,,,,,,
nato_libya_strikes,06/23/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/24/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/24/11,32.169722,13.016667,,,,,,
nato_libya_strikes,06/24/11,32.466667,14.566667,,,,,,
nato_libya_strikes,06/24/11,32.895,13.280278,,,,,,
nato_libya_strikes,06/25/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/25/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/25/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/26/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/26/11,30.474722,18.573611,,,,,,
nato_libya_strikes,06/26/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/26/11,32.933333,12.083333,,,,,,
nato_libya_strikes,06/26/11,32.062778,12.526667,,,,,,
nato_libya_strikes,06/26/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/27/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/27/11,30.474722,18.573611,,,,,,
nato_libya_strikes,06/27/11,31.930556,12.248333,,,,,,
nato_libya_strikes,06/27/11,32.933333,12.083333,,,,,,
nato_libya_strikes,06/27/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/28/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/28/11,32.466667,14.566667,,,,,,
nato_libya_strikes,06/28/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/28/11,32.169722,13.016667,,,,,,
nato_libya_strikes,06/29/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/29/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/29/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/29/11,32.169722,13.016667,,,,,,
nato_libya_strikes,06/29/11,31.205314,16.588936,,,,,,
nato_libya_strikes,06/29/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/29/11,31.8683,10.9828,,,,,,
nato_libya_strikes,06/30/11,30.3997,19.6161,,,,,,
nato_libya_strikes,06/30/11,32.377533,15.092017,,,,,,
nato_libya_strikes,06/30/11,32.902222,13.185833,,,,,,
nato_libya_strikes,06/30/11,32.169722,13.016667,,,,,,
nato_libya_strikes,06/30/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,06/30/11,32.3167,12.5667,,,,,,
nato_libya_strikes,07/01/11,32.902222,13.185833,,,,,,
nato_libya_strikes,07/01/11,32.169722,13.016667,,,,,,
nato_libya_strikes,07/01/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/01/11,32.3167,12.5667,,,,,,
nato_libya_strikes,07/02/11,32.902222,13.185833,,,,,,
nato_libya_strikes,07/02/11,32.895,13.280278,,,,,,
nato_libya_strikes,07/02/11,32.169722,13.016667,,,,,,
nato_libya_strikes,07/02/11,32.466667,14.566667,,,,,,
nato_libya_strikes,07/02/11,32.377533,15.092017,,,,,,
nato_libya_strikes,07/02/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/02/11,31.205314,16.588936,,,,,,
nato_libya_strikes,07/03/11,32.902222,13.185833,,,,,,
nato_libya_strikes,07/03/11,30.3997,19.6161,,,,,,
nato_libya_strikes,07/03/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/03/11,32.377533,15.092017,,,,,,
nato_libya_strikes,07/03/11,31.4,15.733333,,,,,,
nato_libya_strikes,07/03/11,31.205314,16.588936,,,,,,
nato_libya_strikes,07/03/11,32.169722,13.016667,,,,,,
nato_libya_strikes,07/03/11,32.933333,12.083333,,,,,,
nato_libya_strikes,07/04/11,32.902222,13.185833,,,,,,
nato_libya_strikes,07/04/11,30.3997,19.6161,,,,,,
nato_libya_strikes,07/04/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/04/11,32.377533,15.092017,,,,,,
nato_libya_strikes,07/04/11,31.8683,10.9828,,,,,,
nato_libya_strikes,07/04/11,31.930556,12.248333,,,,,,
nato_libya_strikes,07/04/11,32.466667,14.566667,,,,,,
nato_libya_strikes,07/04/11,31.205314,16.588936,,,,,,
nato_libya_strikes,07/05/11,30.3997,19.6161,,,,,,
nato_libya_strikes,07/05/11,32.169722,13.016667,,,,,,
nato_libya_strikes,07/05/11,32.377533,15.092017,,,,,,
nato_libya_strikes,07/05/11,31.205314,16.588936,,,,,,
nato_libya_strikes,07/05/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/06/11,30.3997,19.6161,,,,,,
nato_libya_strikes,07/06/11,32.169722,13.016667,,,,,,
nato_libya_strikes,07/06/11,32.377533,15.092017,,,,,,
nato_libya_strikes,07/06/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/06/11,32.062778,12.526667,,,,,,
nato_libya_strikes,07/06/11,32.466667,14.566667,,,,,,
nato_libya_strikes,07/06/11,31.930556,12.248333,,,,,,
nato_libya_strikes,07/07/11,30.3997,19.6161,,,,,,
nato_libya_strikes,07/07/11,32.169722,13.016667,,,,,,
nato_libya_strikes,07/07/11,29.1166667,15.9333333,,,,,,
nato_libya_strikes,07/07/11,31.205314,16.588936,,,,,,
nato_libya_strikes,07/07/11,32.466667,14.566667,,,,,,
nato_libya_strikes,07/07/11,32.902222,13.185833,,,,,,
nato_libya_strikes,07/08/11,30.3997,19.6161,,,,,,
